,actual,predicted
6136,1,0
6137,1,1
6138,1,0
6139,1,0
6140,1,0
6141,1,0
6142,1,0
6143,1,0
6144,1,0
6145,1,0
6146,1,0
6147,1,1
6148,1,0
6149,1,0
6150,1,1
6151,1,0
6152,1,0
6153,1,0
6154,1,0
6155,1,1
6156,1,1
6157,1,1
6158,1,0
6159,1,0
6160,1,0
6161,1,1
6162,1,1
6163,1,1
6164,1,1
6165,1,1
6166,1,1
6167,1,1
6168,1,1
6169,1,0
6170,1,0
6171,1,0
6172,1,0
6173,1,0
6174,1,1
6175,1,0
6176,1,0
6177,1,0
6178,1,1
6179,1,1
6180,1,1
6181,1,1
6182,1,1
6183,1,0
6184,1,1
6185,1,1
6186,1,0
6187,1,1
6188,1,1
6189,1,1
6190,1,1
6191,1,1
6192,1,1
6193,1,1
6194,1,1
6195,1,1
6196,1,0
6197,1,1
6198,1,0
6199,1,1
6200,1,1
6201,1,1
6202,1,1
6203,1,1
6204,1,0
6205,1,0
6206,1,1
6207,1,0
6208,1,0
6209,1,0
6210,1,0
6211,1,1
6212,1,1
6213,1,1
6214,1,1
6215,1,0
6216,1,1
6217,1,1
6218,1,1
6219,1,1
6220,1,0
6221,1,1
6222,1,1
6223,1,0
6224,1,1
6225,1,1
6226,1,0
6227,1,0
6228,1,0
6229,1,1
6230,1,0
6231,1,1
6232,1,1
6233,1,1
6234,1,1
6235,1,1
6236,1,1
6237,1,1
6238,1,1
6239,1,1
6240,1,1
6241,1,0
6242,1,1
6243,1,1
6244,1,1
6245,1,0
6246,1,0
6247,1,1
6248,1,0
6249,1,0
6250,1,1
6251,1,1
6252,1,0
6253,1,1
6254,1,1
6255,1,1
6256,1,1
6257,1,1
6258,1,0
6259,1,0
6260,1,1
6261,1,1
6262,1,1
6263,1,1
6264,1,1
6265,1,1
6266,1,1
6267,1,1
6268,1,1
6269,1,1
6270,1,1
6271,1,1
6272,1,0
6273,1,1
6274,1,1
6275,1,1
6276,1,0
6277,1,1
6278,1,1
6279,1,1
6280,1,0
6281,1,0
6282,1,1
6283,1,1
6284,1,1
6285,1,1
6286,1,1
6287,1,1
6288,1,1
6289,1,1
6290,1,1
6291,1,1
6292,1,1
6293,1,1
6294,1,1
6295,1,0
6296,1,1
6297,1,1
6298,1,1
6299,1,1
6300,1,1
6301,1,1
6302,1,0
6303,1,1
6304,1,1
6305,1,1
6306,1,1
6307,1,0
6308,1,1
6309,1,0
6310,1,1
6311,1,1
6312,1,0
6313,1,1
6314,1,0
6315,1,0
6316,1,1
6317,1,1
6318,1,0
6319,1,0
6320,1,0
6321,1,1
6322,1,1
6323,1,0
6324,1,1
6325,1,0
6326,1,1
6327,1,1
6328,1,0
6329,1,0
6330,1,1
6331,1,1
6332,1,1
6333,1,0
6334,1,0
6335,1,0
6336,1,1
6337,1,1
6338,1,0
6339,1,1
6340,1,1
6341,1,1
6342,1,1
6343,1,0
6344,1,1
6345,1,1
6346,1,0
6347,1,1
6348,1,1
6349,1,1
6350,1,1
6351,1,0
6352,1,0
6353,1,0
6354,1,0
6355,1,1
6356,1,1
6357,1,1
6358,1,1
6359,1,1
6360,1,1
6361,1,0
6362,1,1
6363,1,1
6364,1,0
6365,1,1
6366,1,1
6367,1,1
6368,1,1
6369,1,1
6370,1,1
6371,1,1
6372,1,0
6373,1,1
6374,1,1
6375,1,1
6376,1,0
6377,1,0
6378,1,0
6379,1,1
6380,1,1
6381,1,1
6382,1,1
6383,1,1
6384,1,0
6385,1,1
6386,1,1
6387,1,1
6388,1,1
6389,1,1
6390,1,1
6391,1,1
6392,1,1
6393,1,1
6394,1,1
6395,1,1
6396,1,0
6397,1,1
6398,1,1
6399,1,1
6400,1,1
6401,1,1
6402,1,1
6403,1,0
6404,1,0
6405,1,1
6406,1,0
6407,1,0
6408,1,1
6409,1,1
6410,1,0
6411,1,1
6412,1,1
6413,1,1
6414,1,1
6415,1,1
6416,1,1
6417,1,0
6418,1,1
6419,1,1
6420,1,1
6421,1,1
6422,1,1
6423,1,1
6424,1,1
6425,1,1
6426,1,0
6427,1,1
6428,1,0
6429,1,1
6430,1,1
6431,1,1
6432,1,0
6433,1,0
6434,1,0
6435,1,0
6436,1,1
6437,1,1
6438,1,0
6439,1,1
6440,1,1
6441,1,0
6442,1,1
6443,1,1
6444,1,0
6445,1,1
6446,1,0
6447,1,1
6448,1,1
6449,1,1
6450,1,1
6451,1,0
6452,1,0
6453,1,0
6454,1,1
6455,1,1
6456,1,1
6457,1,1
6458,1,1
6459,1,1
6460,1,0
6461,1,0
6462,1,0
6463,1,1
6464,1,0
6465,1,1
6466,1,0
6467,1,1
6468,1,0
6469,1,1
6470,1,0
6471,1,1
6472,1,1
6473,1,1
6474,1,0
6475,1,1
6476,1,0
6477,1,0
6478,1,1
6479,1,1
6480,1,1
6481,1,1
6482,1,1
6483,1,1
6484,1,1
6485,1,1
6486,1,0
6487,1,1
6488,1,1
6489,1,0
6490,1,1
6491,1,1
6492,1,0
6493,1,1
6494,1,1
6495,1,0
6496,1,0
